,fluxes
GALCTt2rpp,0.0
GALCTtex,0.0
GALK2,0.0
GALKr,0.0
GALM,0.0
GALM1,0.0
GALM2,0.0
GALMAN4,0.0
GALMAN4abc,0.0
GALMAN6,0.0
GALMAN6abc,0.0
GALS3,0.0
GALT,0.0
GALTpts,0.0
GALURDH,0.0
GALURt2r,0.0
GALUi,1.1090526673916548
GALabcpp,0.0
GALpts,0.0
GALt2,0.0
GALt2_3,0.0
GAMpts,0.0
GAPD,-16.99358758671521
GAPDi_nadp,0.0
GAPP,0.0
GARFT,2.9861237913923824
GART,0.006579030799027161
GAt1,0.0
GAt2pp,0.0
GBDM,0.0
GCALDD,0.0059483353977461085
GCCa,0.4378719379986568
GCCb,0.4378719379986568
GCCc,0.4378719379986568
GCVHADPr,0.0
GCVHRADPr,0.0
GDBTALDH,0.0
GDH1,-11.172298223113367
GDOCBIK,-10.717170233396294
GDPDPKE,0.0
GDPMANNDH,0.0
GDPTPDP,0.0
GDTPR,0.0
GF6PTA,3.074026470587748
GG15DAPAH,0.0
GG15DAPDxr,0.0
GG15DAPO,0.0
GG15DAPS,0.0
GGDAPAH,0.0
GGDAPDxr,0.0
GGDAPO,0.0
GGDAPS,0.0
GGGABADr,0.6303023662064565
GGGABADxr,-0.6303023662064565
GGGABAH,0.0
GGLUCT2,0.0
GGSPMDO,0.0
GGSPMDS,0.0
GGTT,0.00011130180046889132
GHMT2r,5.3928664616370545
GK1,1.6257062258650923
GLBRAN3,0.0
GLCADpts,0.0
GLCBPP,0.0
GLCDpp,0.0
GLCE,0.0
GLCMAN4,0.0
GLCMAN4abc,0.0
GLCMAN6,0.0
GLCMAN6abc,0.0
GLCNt2r,0.0
GLCNt2rpp,0.0
GLCOAS,0.0
GLCRAL,0.0
GLCRD,0.0
GLCRD_1,0.0
GLCRt2r,0.0
GLCRt2rpp,0.0
GLCRtex,0.0
GLCURDH,0.0
GLCURS1,0.0
GLCURt2r,0.0
GLCURt2rpp,0.0
GLCURtex,0.0
GLCabc,0.0
GLCabcpp,0.0
GLCpts,0.0
GLCptspp,0.0
GLCt2pp,0.0
GLCtex,0.0
GLDBRAN3,0.0
GLGC,0.0
GLMS_syn,0.0
GLNS,0.0
GLNabc,0.0
GLNabcpp,0.0
GLNtex,0.0
GLS,0.0
GLS2,0.0
GLTPD,0.0
GLU5K,2.0454436315703557
GLUABUTt7,0.0
GLUABUTt7pp,0.0
GLUCAN2abc,0.0
GLUCANabc,0.0
GLUCYS,0.0
GLUDC,0.5153164601450014
GLUDxi,-28.074003654990136
GLUDy,6.431191554424814
GLUDy_1,8.801744888769088
GLUN,0.0
GLUNpp,0.0
GLUPRT,2.99270282219141
GLUR,-1.1956432895957707
GLUSfx,1.3538330065924267
GLUSx,3.7763177595583284
GLUSy,0.0
GLUTARH,0.0
GLUTARt2rpp,0.0
GLUTARtex,0.0
GLUTCOADHc,0.0
GLUTRR,0.0
GLUTRS,0.0
GLUTRS_3,0.0
GLUabc,0.0
GLUabcpp,0.0
GLUt2r,0.0
GLUt2rpp,0.0
GLUt4,0.0
GLUtex,0.0
GLXCL,0.0
GLXO1,0.0
GLYALDDr,0.0
GLYAT,-0.6260671599310222
GLYBACT1r,0.0
GLYBCOAT,0.0
GLYBabc,0.0
GLYBabcpp,0.0
GLYBt2pp,0.0
GLYBt2r,0.0
GLYBt3pp,0.0
GLYC3Pabc,0.0
GLYC3Pabcpp,0.0
GLYCAt2rpp,0.0
GLYCAtex,0.0
GLYCK,0.0
GLYCK2,0.0
GLYCL,1.3136158139814031
GLYCLTDx,8.372167082368767
GLYCLTt4pp,0.0
GLYCLTtex,0.0
GLYCL_2,0.0
GLYCS_I,0.08964709120474497
GLYCS_II,0.08964709120474497
GLYCTO1,8.373295628757688
GLYCTO2,0.0048197890088249205
GLYCTO3,0.0
GLYCTO4,0.0
GLYCYSAP,0.0
GLYCYSabc,0.0
GLYCtpp,0.0
GLYDHDA,-1.3004439719715173
GLYGLNabcpp,0.0
GLYGLNtex,0.0
GLYGLNtr,0.0
GLYGLUabcpp,0.0
GLYGLUtex,0.0
GLYGLYCNc,0.0
GLYGLYGLNtr,0.0
GLYK,0.0
GLYK1,0.0
GLYLEUAP,0.0
GLYLEUtr,0.0
GLYMETabcpp,0.0
GLYMETtex,0.0
GLYMETtr,0.0
GLYO1,0.15064531056405409
GLYOX,0.0
GLYPHEAP,0.0
GLYPHEHYc,0.0
GLYPHEabcpp,0.0
GLYPHEtex,0.0
GLYPHEtr,0.0
GLYSERabcpp,0.0
GLYSERtex,0.0
GLYTYRAP,0.0
GLYTYRabc,0.0
GLYabc,0.0
GLYabcpp,0.0
GLYt2pp,0.0
GLYt2r,0.0
GLYtpp,0.0
GMPS,1.6257062258650923
GMPS2,0.0
GND,0.0
GNK,0.0
GNNUC,0.0
GNP,0.0
GOX,0.0
GPDDA2,0.0
GPDDA4,0.0
GRTT,0.00066781080275652
GRXR,0.6056928274260783
GSEALD,0.0
GSNt2,0.30354771390595137
GSNt3pp,0.30354771390595137
GSNtex,-0.30354771390595137
GTHOr,4.157927592338181
GTHPi,5.631198561081799
GTHRDHpp,0.0
GTHRDabc2pp,0.0
GTHRDabcpp,0.0
GTHRDt2_1,0.0
GTHS,0.0
GTMLT,0.0
GTPCI,0.004461251548308888
GTPCII,0.001487083849439428
GTPCII2,0.001487083849439428
GTPDPK,0.0
GTPH1,0.0
GTPHs,0.0
GUACYC,0.0
GUAD,0.0
GUAPRT,0.0
GUAt,-14.163061427885259
GUAt2pp,0.0
GUAt2r,14.163061427885259
GUAtex,0.0
GUDBUTNAH,0.0
GUI1,0.0
GalMr,0.0
GluForTx,0.0
H2CD,0.0
H2CO3D,-55.69841953030768
H2CO3D2,55.69841953030768
H2CPD,0.0
H2CT,0.0
H2Ot,-94.65777303680507
H2Otex,-133.05413067697103
H2Otpp,38.39635764016597
H2St1,0.0
HACD1,5.014592759025484
HACD10i,0.0
HACD11i,0.0
HACD12i,0.0
HACD13i,0.0
HACD14i,0.0
HACD15i,0.0
HACD16i,0.0
HACD17i,0.0
HACD18i,0.0
HACD19i,0.0
HACD1_1,0.996491384723938
HACD1i,0.0
HACD2,0.03469402394015208
HACD20i,0.0
HACD21i,2.61964526361197
HACD22i,0.0
HACD23i,0.0
HACD24i,0.0
HACD25i,0.0
HACD26i,0.0
HACD27i,0.0
HACD28i,0.0
HACD29i,0.0
HACD2i,0.0
HACD3,0.03469402394015208
HACD30i,0.0
HACD31i,0.0
HACD32i,0.0
HACD33i,0.0
HACD3i,0.0
HACD4,0.03469402394015208
HACD4i,0.0
HACD5,0.03469402394015208
HACD5i,0.0
HACD6,0.03469402394015053
HACD6i,0.0
HACD7,2.647834158063342
HACD7i,0.0
HACD8,0.0065051294887781734
HACD8i,0.0
HACD9,0.0
HACOADr,0.0
HADPCOADH,0.0
HADPCOADH3,0.0
HBCE,0.08440532853253697
HBCH,0.0
HBCHLR,-0.6274458713133318
HBCO_nadp,-5.473227973273741
HBRCH,0.0
HBZOPT,0.0
HCINNMt2rpp,0.0
HCINNMtex,0.0
HCITI,0.0
HCO3E,-111.39683906061536
HCO3tex,0.0
HCYSMT,0.0
HDAD,0.0
HEMEOS,0.0
HETZK,0.0
HEX1,0.0
HEX1_1,0.0
HEX4,0.0
HEX7,0.0
HEXSabc,0.0
HEXTT,0.00011130180046889132
HG2t3pp,0.0
HG2tppi,0.0
HGNTOR,0.0
HHDDI,0.0
HIAA,0.0
HIAt,0.0
HIBD,0.0
HICITD,0.0
HIPA,0.0
HIPB,0.0
HISDr,0.0
HISGLYabcpp,0.0
HISGLYtex,0.0
HISHISabcpp,0.0
HISHIStex,0.0
HISTD,0.2499519690294039
HISTDa,0.12497598451470195
HISTDb,0.12497598451470195
HISTP,0.18746397677205295
HISTP_1,0.18746397677205295
HISabc,0.0
HISabcpp,0.0
HIStex,0.0
HIUH_c,0.0
HKNDDH,0.0
HKNTDH,0.0
HKtpp,0.0
HMBS,0.0
HMEDR,0.0027162889425969175
HMEDS,0.0027162889425969175
HMGCOAS,0.0
HMGL,0.0
HMGL_2,0.0
HMPK1,0.0014870838494372197
HMPK2,0.0
HMPK3,0.0
HMPK4,0.0
HMPSCD,0.0
HMR_0188,0.0
HMR_0260,0.0
HMR_3951,0.0
HMR_6515,0.0
HMR_9610,0.0
HOMt2pp,0.0
HOMtpp,0.0
HOPNTAL,0.0
HOPNTAL2,0.0
HPA3MO,0.0
HPACt2r,0.0
HPAtexi,0.0
HPHACA,0.0
HPPK,0.0
HPPK2,0.0
HPPPNDO,0.0
HPPPNt2rpp,0.0
HPPPNtex,0.0
HPROb,0.0
HPYRI,0.0
HPYRP,0.0
HPYRRx,0.0
HPYRRy,0.0
HSA,0.0
HSAC,0.0
HSAE,0.0
HSDy,-3.679410863946051
HSERTA,0.6097055347116392
HSK,3.0697053292344116
HSTPT,0.3749279535441059
HVCD,8.626298802350744
HXAND,0.0
HXANt2pp,0.0
HXANt2r,0.0
HXAtex,0.0
HXPRT,0.0
HYD1pp,0.0
HYD2,0.0
HYD2pp,0.0
HYD3pp,0.0
HYXNtex,0.0
ICAPt,0.0
ICCT,0.0
ICDHx,4.772711060215883
ICDHyr,91.11235902371538
ICHORS,0.00066781080275652
ICHORT,0.0
ICITt4pp,0.0
ICITt_kt,0.0
ICITtex,0.0
ICITtupp,0.0
ICL,2.5196815343415846
IDOND,0.0
IDOND2,0.0
IG3PS,0.3749279535441059
IGPDH,0.3749279535441059
IGPS,0.22495840267336087
ILEDHr,-1.260367345875751
ILEDHr_1,-4.395800799282318
ILETA,4.283379676210838
ILETA2,-0.22300832438070994
ILEabc,0.0
ILEabcpp,0.0
ILEt2r,0.0
ILEtex,0.0
IMPC,-3.3661436918860788
IMPD,1.6257062258650923
IND3ACtex,0.0
IND3ACtpp,0.0
INDOLEt5,0.0
INDOLEt6,0.0
INDOLEtex,0.0
INOSR,0.0
INS2D,0.0
INSCR,0.0
INSH,0.0
INSTabc,0.0
INSTt2,0.0
INSt2,0.30354771390595137
INSt3pp,0.30354771390595137
INStex,-0.30354771390595137
IPDAB,0.0
IPDDI,-0.00031701325203928207
IPDPS,0.0016413734246596703
IPMD,1.8415451211291771
IPPMIa,-1.8415451211291771
IPPMIb,-1.8415451211291771
IPPS,1.8415451211291771
ISETACabcpp,0.0
ISETACtex,0.0
ISOAML,0.0
ISTNTabc,0.0
IVCS,0.0
IZPN,0.0
IZPN_1,0.0
KARA1,-3.5330856233804844
KARA2,1.260367345875751
KAS1,0.0021683764962594017
KAS11,0.01517863547381581
KAS12,0.03686240043640982
KAS13,0.0
KAS17,0.0
KAS2,0.0
KAS3,0.04336752992518803
KAS4,0.07372480087281964
KAS6,0.010841882481297008
KAS7,0.0
KAS8,0.0
KAT10,0.0
KAT16,0.0
KAT18,0.0
KAT20,0.0
KAT21,2.61964526361197
KAT23,0.0
KAT24,0.0
KAT25,0.0
KAT26,0.0
KAT27,0.0
KAT28,0.0
KAT29,0.0
KAT30,0.0
KAT31,0.0
KAT32,0.0
KAT33,8.626298802350744
KG6PDC,0.0
KGD2,-64.05804824720776
KSH,0.0
KSTD,0.0
Kabc,0.0
Kabcpp,0.0
Kt1,14.079306614890113
Kt2pp,0.0
Kt2r,6.153675471651088
Kt3pp,0.0
Kt3r,14.246816240880404
L2OA,0.0
LAAL1,0.0
LACZ,0.0
LACZpp,0.0
LADGMDH,0.0
LALALGLUtex,0.0
LALDO,0.0
LALDO2x,0.0
LALGP,0.0
LAT,0.0
LCADi,0.08964709120474497
LCARR,0.0
LCARS,0.0
LCARSyi,0.0
LCTSabc,0.0
LCTSt3ipp,0.0
LCYSTabc,0.0
LDGUNPD,0.0
LDH_D,-0.13280212483385337
LDH_D2,0.0
LDH_L,-6.046196991435376
LEULEULAPc,0.0
LEULEUabcpp,0.0
LEULEUtex,0.0
LEUTA,13.145502349625948
LEUTAi,0.0
LEUabc,0.0
LEUabcpp,0.0
LEUt2r,0.0
LEUt4rpp,0.0
LEVUACOAL,0.0
LGTHL,0.0
LIPO1S24_BS,0.0002710470620324252
LIPO2S24_BS,0.0002710470620324252
LIPO3S24_BS,0.0002710470620324252
LIPO4S24_BS,0.0002710470620324252
LLEUDr,-14.928501305356122
LMN2,0.0
LMN2abc,0.0
LNLCtexi,0.0
LPLIPAL1A180pp,0.0
LPLIPAL1G160pp,0.0
LPLIPAL2A120,0.0
LPLIPAL2A141,0.0
LPLIPAL2A160,0.0
LPLIPAL2A161,0.0
LPLIPAL2A181,0.0
LPLIPAL2E120,0.0
LPLIPAL2E141,0.0
LPLIPAL2E160,0.0
LPLIPAL2E161,0.0
LPLIPAL2E180,0.0
LPLIPAL2E181,0.0
LPLIPAL2G120,0.0
LPLIPAL2G141,0.0
LPLIPAL2G160,0.0
LPLIPAL2G161,0.0
LPLIPAL2G180,0.0
LPLIPAL2G181,0.0
LSERDHr,0.0
LTDCL,0.0
LTHRK,0.17929418240948994
LYSDC,0.0
LYSGLUGLYtr,0.0
LYSMO,0.0
LYSabc,0.0
LYSabcpp,0.0
LYSt3pp,0.0
LYSt3r,8.342514145873464
LYSt5r,8.342514145873464
L_LACD,6.358293298678718
L_LACD2,0.0
L_LACD3,0.0
L_LACD3_1,0.0
L_LACt2r,5.880368344190669
L_LACt3,5.880368344190669
LacR,-0.13280212483385337
M1PD,0.0
MACACI,0.0
MACCOAT,0.0
MAGLIPA160ex,0.0
MAGLIPA180ex,0.0
MAGLIPA181d9ex,0.0
MAGLIPA182d9d12ex,0.0
MAK,0.0
MAL6PG,0.0
MALDDH,0.0
MALDt2_2pp,0.0
MALDtex,0.0
MALEI,0.0
MALS,1.3758312083318673
MALT,0.0
MALTHPabc,0.0
MALTHXabc,0.0
MALTHXabcpp,0.0
MALTHXtexi,0.0
MALTT,0.0
MALTTRabc,0.0
MALTabc,0.0
MALTabcpp,0.0
MALTpts,0.0
MALTptspp,0.0
MALTtexi,0.0
MALt2_2,0.0
MALt2_2pp,0.0
MALt2r,0.0
MALt4,0.0
MALtex,0.0
MAN1PT,0.0
MAN1PT2,0.0
MAN6PI,0.0
MANA1,0.0
MANA2,0.0
MANA3,0.0
MANAO,0.0
MANTTRabc,0.0
MANpts,0.0
MANptspp,0.0
MANtex,0.0
MB2CFO,0.0
MBCOAi,0.0
MCBTS3,0.0
MCCC,0.0
MCD,0.0
MCITD,11.383039271473145
MCITL2,11.383039271473145
MCITS,11.383039271473145
MCSNAH,0.0
MCTP1App,0.0
MCTP1Bpp,0.0
MCTP2App,0.0
MDDCP1pp,0.0
MDDCP2pp,0.0
MDDCP3pp,0.0
MDDCP4pp,0.0
MDDCP5pp,0.0
MDDEP1pp,0.0
MDDEP3pp,0.0
MDDEP4pp,0.0
MDH,119.83840347663681
MDH2,34.54277236590109
MDH3,5.163170315654322
MDH3_1,0.0
MDNTHAep,0.0
ME1,7.748115553264793
ME2,32.8532766861792
MECDPDH4E,0.0026261974794555697
MECDPS,0.005342486422052487
MEHLER,1.0624169986708254
MELIB_Et,0.0
MELIBt2pp,0.0
MELIBt3ipp,0.0
MEOHtex,0.0
MEOHtrpp,0.0
MEPCT,0.005342486422052487
METAT,0.0021548946521937544
METDabc,0.0
METS,0.6103733455143957
METSOX1abc,0.0
METSOX2abc,0.0
METSOXR1,0.0
METSOXR2,0.0
METSR_R1,0.0
METSR_S1,0.0
METSRabc,0.0
METSabc,0.0
METabc,0.0
METabcpp,0.0
METtex,0.0
MFUMt8,0.0
MG2tex,0.019327500277716528
MG2tpp,0.019327500277716528
MG2uabcpp,0.0
MGCH,0.0
MGt5,-0.038655000555433056
MHPGLUT,0.0
MHPGLUT2,0.0
MI1PP,0.0
MI1PS,0.0
MI3PP,0.0
MI3PS,0.0
MICITDr,11.383039271473145
MLDCP1Bpp,0.0
MLDCP2Bpp,0.0
MLDEP2pp,0.0
MLTGY1pp,0.0
MLTGY2pp,0.0
MLTGY3pp,0.0
MLTGY4pp,0.0
MLTP1,0.0
MLTP2,0.0
MLTP3,0.0
MMCD,11.383039271473143
MME,11.383039271473143
MMM2,11.383039271473143
MMSAD1,0.0
MMSAD2,0.0
MMSAD3,0.0
MMTSAO,0.0
MN2t3pp,0.0
MN6PP,0.0
MNLpts,0.0
MNNH,0.0
MNabc,0.004619598439686936
MNabc_1,0.0
MNabc_rev,0.0
MNt2pp,0.0
MOBDabc,0.0
MOBDabc_rev,0.0
MOHMT,0.00384851792513132
MOTH1,0.0
MOTS1,0.0
MPTG,0.0
MPTG2,0.0
MSHAMID,0.0
MSHS,0.0
MSO3abc,0.0
MTAM_1,0.0
MTAN,0.0
MTAP,0.0
MTHFC,6.353754567127907
MTHFD,6.353754567127907
MTHFD2i,0.0
MTHFR2,0.6103733455143957
MTHFR3,0.0
MTI,0.0
MTRI,0.0
MTRK,0.0
MUCCYCI,100.0
MUCCY_kt,0.0007310034221164615
MUCLI,100.0
MXYLt5,0.0
MXYLt6,0.0
MYCTR,-2.0789637961696976
MYCTR2,2.0789637961696976
M_XYLtpp,0.0
M_Xylt1,0.0
Mn2t,0.0
N2Otex,0.0
N2Otpp,0.0
NABTNO,0.0
NACHY,0.0
NADDP,0.0
NADH10,0.0
NADH5,0.0
NADH9,0.0
NADHHR,0.0
NADHPO,3.206222728131594
NADHXD,0.0
NADHXE,0.0
NADK,0.0029879371484305586
NADPHHR,0.0
NADPHQR2,0.0
NADPHQR3,0.0
NADPHXD,0.0
NADPHXE,0.0
NADS1,0.015228840168683784
NADTRHD,0.0
NAKtr,4.681504499735322
NAPRT,0.0
NARK,0.0
NAabc,0.0
NAabcO,0.0
NAt,18.760811114625437
NAt3_1,9.565311741145084
NAt3_2,13.87700387321567
NAt3_2pp,0.0
NAt3pp,0.0
NBAHH_ir,0.0
NDPK1,23.390303420483473
NDPK2,6.219206736994264
NDPK3,3.1519230706021606
NDPK4,0.17489069920024916
NDPK5,0.18057741799485638
NDPK6,0.17489069920024916
NDPK7,0.18057741799485638
NDPK8,0.11794524293289076
NFMLDF,0.0
NH3c,-2.3705533343442795
NH4OHDs,0.0
NH4t,40.434120822377395
NH4tex,20.217060411188697
NH4tpp,20.217060411188697
NHFRBO,0.0
NI2abcpp,0.0
NI2t3pp,0.0
NI2t4pp,0.0
NI2tex,0.0
NI2tpp,0.0
NI2uabcpp,0.0
NITR,0.0
NIabc,0.0
NMNAT,0.0
NMNDA,0.0
NMNHYD,0.0
NMO,0.0
NMTHDA,0.0
NNAM,0.0
NNATr,0.015228840168683784
NNDPR,0.015228840168683784
NO3abc,0.0
NO3abcpp,0.0
NO3t,0.0
NO3tex,0.0
NODOx,0.0
NODOy,0.0
NOX,1.3849364446958992
NOt,0.0
NP1_1,0.0
NPHS,0.00033390540137826
NPHSa,0.00016695270068913
NPHSb,0.00016695270068913
NT5C,0.0
NTD1,0.0
NTD10,0.0
NTD11,0.0
NTD12,0.0
NTD2,0.0
NTD3,0.0
NTD4,0.0
NTD5,0.0
NTD6,0.0
NTD7,0.0
NTD8,0.0
NTD9,0.0
NTP1,0.0
NTP10,0.0
NTP3,0.0
NTP5,0.0
NTPP1,0.0
NTPP10,0.0
NTPP11,0.0
NTPP2,0.0
NTPP3,0.0
NTPP4,0.0
NTPP5,0.0
NTPP6,0.0
NTPP7,0.0
NTPP8,0.0
NTPP9,0.0
NTPTP1,0.0
NTPTP2,0.0
NTR3B,0.0
NTRIR2x,0.0
NTRIR2y,0.0
NTRIRx,0.0
NTRIRy,0.0
O2tex,434.6756079631962
O2tpp,348.9503638046278
O45AM,0.0
OAADC,2.5611838360814607
OAAt2_2pp,0.0
OAAtex,0.0
OARGDC,0.0
OBDHc,0.0
OCAALD,0.0
OCBT,1.170610381178358
OCOAT1,-8.266348239985714
OCOAT4,0.0
OCTAtex,0.0
OCTDPS,0.0005565090022876287
OHCUDC2,0.0
OHEDH,0.0
OHPBAT,18.993554840008844
OIVD1r,0.05854616539900385
OIVD2,0.006614826844516653
OIVD2E,0.0
OIVD3,0.05622602817839154
OMAHY,0.0
OMAIS,0.0
OMCDC,1.8415451211291771
OMPDC,2.21101829821511
OP4ENH,0.0
OPAH,0.0
OPETDC,0.0
OPHBDC,0.0
OPHHX,0.0
OPP,0.00011130180046889132
OPTCCL,0.0
ORN5O,0.0
ORNCD,0.874833250391998
ORNTA,-2.0454436315703557
ORNTAC,0.0
ORNTA_1,0.0
ORNabcpp,0.0
ORNt,0.0
ORNtex,0.0
OROTt2_2pp,0.0
OROTtex,0.0
ORPT,-2.21101829821511
OXAt_1,0.0
OXCOAHDH,0.0
OXDHCOAT,0.0
OXGDC,1.0306329202900029
OXOAEL,100.00073100342212
OXPTNDH,0.0
P5CD,0.0
P5CR,0.0
P5CRx,0.0
PA120abcpp,0.0
PA140abcpp,0.0
PA141abcpp,0.0
PA160abcpp,0.0
PA161abcpp,0.0
PA180abcpp,0.0
PA181abcpp,0.0
PACALDtex,0.0
PACCOAE,0.0
PACCOAL,0.0
PACOAT,0.0
PACPT_1,-7.018628512428051
PALDH,0.0
PALGSKT,0.0
PANTS,0.00384851792513132
PAPA140pp,0.0
PAPPT3,1.1956432895957707
PAPSR,0.0
PAP_BS,0.10841882481297009
PC,0.0
PCADYOX,0.0007310034221164615
PCNO,5.227154773468009
PDBL_3,0.0
PDBL_4,0.0
PDC,-1.7367532317018073
PDE1,0.0
PDE4,0.0
PDH,22.668835825128678
PDHa,0.9082832632510547
PDHbr,0.5037452732340725
PDHcr,24.972004758782493
PDIMAS,0.0
PDIMAT,0.0
PDX5POi,18.993554840008844
PDX5PS,18.993554840008844
PDYXPT_c,-4.221660969769781
PE120abcpp,0.0
PE141abcpp,0.0
PE160abcpp,0.0
PE161abcpp,0.0
PE180abcpp,0.0
PE181abcpp,0.0
PEALtabc,0.0
PEAMNO,0.0
PEAMNOpp,0.0
PEAMNtex,0.0
PENAM,0.0
PENTSOtex,0.0
PEPA,0.0
PEPCK_re,30.92190737998854
PERD,18.993554840008844
PFK,0.0
PFK_2,0.0
PG120abcpp,0.0
PG140abcpp,0.0
PG141abcpp,0.0
PG160abcpp,0.0
PG161abcpp,0.0
PG180abcpp,0.0
PG181abcpp,0.0
PGAMT,-3.074026470587748
PGCD,6.839601444176632
PGI,-1.1090526673916545
PGK,16.99358758671521
PGL,0.0
PGLCNDH,0.0
PGLYCP,0.0
PGM,23.833189030891845
PGMT,-1.1090526673916548
PGP120abcpp,0.0
PGP140abcpp,0.0
PGP141abcpp,0.0
PGP160abcpp,0.0
PGP161abcpp,0.0
PGP180abcpp,0.0
PGP181abcpp,0.0
PGPP120pp,0.0
PGPP140pp,0.0
PGPP141pp,0.0
PGPP160,0.0
PGPP160pp,0.0
PGPP161pp,0.0
PGPP180pp,0.0
PGPP181pp,0.0
PGSA120,0.0
PGSA140,0.0
PGSA141,0.0
PGSA160,0.0
PGSA161,0.0
PGSA180,0.0
PGSA181,0.0
PHACOAOR,0.0
PHCD,0.0
PHEHPAtexi,0.0
PHEHXAtexi,0.0
PHEME2abcpp,0.0
PHEMEabcpp,0.0
PHEMEt,0.0
PHEOCTAtexi,0.0
PHEOR,0.0
PHEPTtexi,0.0
PHER,0.0
PHET,0.0
PHETA1,-0.7331957941659852
PHEabc,0.0
PHNO,0.0
PHTHDLS,0.0
PHTHS,0.0
PHYCBOXL,0.0
PICH,0.0
PIMEtr,0.0
PIabc,8.597449514145582
PItex,0.0
PKETF,0.0
PKETX,0.0
PLCD,0.0
PLIPA1A120pp,0.0
PLIPA1A141pp,0.0
PLIPA1A160pp,0.0
PLIPA1A161pp,0.0
PLIPA1A181pp,0.0
PLIPA1E120pp,0.0
PLIPA1E141pp,0.0
PLIPA1E160,0.0
PLIPA1E160pp,0.0
PLIPA1E161pp,0.0
PLIPA1E180,0.0
PLIPA1E180pp,0.0
PLIPA1E181d11pp,0.0
PLIPA1G120pp,0.0
PLIPA1G140pp,0.0
PLIPA1G141pp,0.0
PLIPA1G160pp,0.0
PLIPA1G161pp,0.0
PLIPA1G180pp,0.0
PLIPA1G181d11pp,0.0
PLIPA2A180pp,0.0
PLIPA2G160pp,0.0
PLPS,0.0
PMANM,0.0
PMDPHT,0.002974167698878856
PMPK,0.0014870838494372197
PNCDC,0.0
PNCDC_1,0.0
PNP,0.0
PNTK,0.00384851792513132
PNTOt2,0.0
PNTOt4pp,0.0
PNTOtex,0.0
POAACR,0.0
POX,0.0
PPA,0.0
PPA2,0.0
PPAKr,0.0
PPATabc,0.0
PPAt2pp,0.0
PPAt4pp,0.0
PPAtex,0.0
PPBNGS,0.0
PPC,0.0
PPCDC,0.00384851792513132
PPCOAC,0.0
PPDOy,0.0
PPGPPDP,0.0
PPK,0.0
PPK2,0.0
PPM2,0.0
PPNCL3,0.00384851792513132
PPND,0.5472148248761262
PPNDH,0.7331957941659852
PPNDH2,-5.227154773468009
PPOR,0.0
PPPGO,0.0
PPPGO4,0.0
PPS,0.0
PPTGS_BS,1.1956432895957707
PPTT,0.00011130180046889132
PRAGSr,2.9927028221914127
PRAIS,2.99270282219141
PRAIi,0.22495840267336087
PRAMPC,0.3749279535441059
PRASCSi,2.9912157383419733
PRATPP,0.3749279535441059
PRCOA1,0.0
PREPHACPH,0.0
PREPTHS,0.0
PREPTTA,0.0
PRFGS,1.496351411095705
PRFGS_1,1.496351411095705
PRMICI,0.3749279535441059
PROD2,0.0
PROGLYabcpp,0.0
PROGLYtex,0.0
PROHISGLUtr,0.0
PROR,0.0
PROabc,0.0
PROabcpp,0.0
PROt2r,0.0
PROt2rpp,0.0
PROtex,0.0
PRPPS,5.818836316792674
PSCVT,1.5104980840665378
PSD120,0.0
PSD141,0.0
PSD160,0.0
PSD180,0.0
PSD181,0.0
PSERT,6.839601444176632
PSP_L,6.839601444176632
PSSA120,0.0
PSSA141,0.0
PSSA160,0.0
PSSA180,0.0
PSSA181,0.0
PSUDS,0.0
PTA2,0.0
PTAr,-18.727451752976513
PTAtex,0.0
PTPATi,0.00384851792513132
PTRCAT1,0.0
PTRCTA,0.0
PTRCTA2,0.0
PTRCabc,0.0
PTRCabcpp,0.0
PTRCt2pp,0.0
PTRCtex,0.0
PTSLAtexi,0.0
PUNP1,0.0
PUNP2,0.0
PUNP3,0.0
PUNP5,0.0
PUNP6,0.0
PUNP7,0.0
PXYLt5,0.0
PXYLt6,0.0
PYAM5PO,1.1956796532703393
PYDXNO,2.7203053207297376
PYDXNtr,0.0
PYDXO,-4.221660969769781
PYDXOR,2.7203053207297376
PYDXPP,0.0
PYDXS,-18.99206775615941
PYK,2.8720788913678557
PYOVD2tex,0.0
PYOVDM1,0.0
PYOVDM2,0.0
PYRDOX,0.0
PYROX,0.0
PYRZAM,0.0
PYRt2rpp,0.0
PYRt4pp,0.0
PYRtex,0.0
P_XYLtpp,0.0
P_Xylt1,0.0
QMO2,9.34566850439333
QUIDHy,0.0
QUIN2tpp,0.0
QUINDH,0.0
QUINDHyi,0.0
QUINtpp,0.0
QULNS,0.015228840168683784
R5PP,0.0
RAFFINt2,0.0
RAFGH,0.0
RBFK,0.0014870838494416311
RBFSa,0.005948335397757712
RBFSb,0.002974167698878856
RBK,0.0
RBK_Dr_1,0.0
RBP4E,0.0
RECOAH10,0.0
RECOAH11,0.0
RECOAH12,0.0
RECOAH13,0.0
RECOAH14,0.0
RECOAH15,0.0
RECOAH16,0.0
RECOAH17,0.0
RECOAH19,0.0
RECOAH2,0.0
RECOAH20,0.0
RECOAH21,0.0
RECOAH22,0.0
RECOAH23,0.0
RECOAH24,0.0
RECOAH25,0.0
RECOAH26,0.0
RECOAH3,0.0
RECOAH4,0.0
RECOAH5,0.0
RECOAH6,0.0
RECOAH7,0.0
RECOAH8,0.0
RECOAH9,0.0
REPHACCOAI,0.0
RHA121tex,0.0
RHA121tpp,0.0
